Type,Name,Rev,New Name,New Rev,Policy,State,Vault,Owner,description,clau,Designated User,CUSSignatureJD,CUSSignatureSH2,CUSSignatureSH,Access Type,Checkin Reason,Language,Is Version Object,Move Files To Version,Suspend Versioning,Title,Originator,CUSSignatureGYDate,CUSSignatureBZH,CUSSignatureGY,CUSSignatureBZHDate,CUSSignatureBZ,CUSSignatureBZDate,CUSSignaturePZ,CUSSignatureJD2,CUSSignatureJDDate,CUSSignatureJD2Date,CUSSignatureSH2Date,CUSSignatureSHDate,CUSSignaturePZDate,Version,ZTEDocCatagory,File Version,Version Date,Primary Key,Secondary Keys,CAD Type,ZTEResponsiblePerson,ZTEResponsibleDepartment
ZTENEWTZD,21636938162495,1,21636938162495,1,Version,Exists,eService Production,yu.yepeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6555BEVEB 6126BEVBS 6616BEVB外用模具开发需求申请单.xlsx,yu.yepeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1064-2021,0,P-06-1064-2021,0,Document Release,RELEASED,eService Production,mo.yi,关于6616BEVB-M059右尾下舱门增加防水格栅、侧装饰件增加锁孔埋板的通知,FALSE,Unassigned,li.wei,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M059,mo.yi,,,,,mo.yi,2021/11/15,yao.cheng2,,2021/11/16,,,2021/11/16,2021/11/17,,02CS,,,,,,,
ZTENEWTZD,P-05-0259-2021,0,P-05-0259-2021,0,Document Release,RELEASED,eService Production,yang.ping,香港金莎6128BEVCF-M009样车铭牌品牌信息变更的技术通知单,FALSE,Unassigned,,,li.feng,Inherited,,English,False,False,False,6128BEVCF-M009,yang.ping,,,,,yang.ping,2021/11/16,yao.cheng2,,,,,2021/11/16,2021/11/16,,02CS,,,,,,,
ZTENEWTZD,131637046100058,1,131637046100058,1,Version,Exists,eService Production,liu.chenxiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1072-2021 6616BEVB-M059、M065自动灭火器系统管道变更.docx,liu.chenxiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0399-2021,0,P-24-0399-2021,0,Document Release,RELEASED,eService Production,huang.yutai,关于韩电6917BEVBF-M066大件清单（第二批）下发的通知,FALSE,Unassigned,,,lv.weiyong,Inherited,,English,False,False,False,6917BEVBF-M066,huang.yutai,,,,,huang.yutai,2021/11/16,yao.cheng,,,,,2021/11/16,2021/11/16,,01TY,,,,,,,
ZTENEWTZD,181637047130281,1,181637047130281,1,Version,Exists,eService Production,huang.yutai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6917BEVBF-M066 韩国订单大件清单下发的通知（第二批）.docx,huang.yutai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1065-2021,0,P-06-1065-2021,0,Document Release,RELEASED,eService Production,chen.yukai,关于6616BEVB-M059、6616BEVB-M063顶盖蒙皮总成变更的通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M059、6616BEVB-M063,chen.yukai,,,,,chen.yukai,2021/11/15,yao.cheng,,2021/11/15,,,2021/11/15,2021/11/16,,02CS,,,,,,,
ZTENEWTZD,151636961097447,1,151636961097447,1,Version,Exists,eService Production,huang.yutai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6917BEVBF-M066 韩国9米订单车外购大件-BOM清单（共5台）.xls,huang.yutai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0401-2021,0,P-24-0401-2021,0,Document Release,RELEASED,eService Production,zhong.yunbing,关于GTZ6127BEVBFD-M057 高压模块图纸和BOM发布的通知,FALSE,Unassigned,,,zhong.yunbing,Inherited,,English,False,False,False,6127BEVBFD-M057,zhong.yunbing,,,,,xie.xiongfeng,2021/11/22,meng.shuxing,,,,,2021/11/22,2021/11/22,,04GYDQ,,,,,,,
ZTENEWTZD,P-TM-06-0107-2021,0,P-TM-06-0107-2021,0,Document Release,RELEASED,eService Production,yu.yepeng,关于哈萨6129BEVBF4-M060焊装辅料变更的技术通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,6129BEVBF4-M060,yu.yepeng,,,,,yu.yepeng,2021/11/17,liu.guohao,,,,,2021/11/17,2021/11/17,,06GY,,,,,,,
ZTENEWTZD,231637137453489,1,231637137453489,1,Version,Exists,eService Production,yu.yepeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-TM-06-0107-2021哈萨6129BEVBF4-M060焊装辅料变更的技术通知.docx,yu.yepeng,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-TM-05-0099-2021,0,P-TM-05-0099-2021,0,Document Release,RELEASED,eService Production,deng.mingming,关于西部6616BEVB-M065车型工艺方案发放通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,6616BEVB-M065,deng.mingming,,,,,deng.mingming,2021/11/18,liu.guohao,,,,,2021/11/18,2021/11/20,,06GY,,,,,,,
ZTENEWTZD,241637140766993,1,241637140766993,1,Version,Exists,eService Production,zhuo.yiming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6128BEVCF-M067-香港金莎7台订单大件BOM清单.xls,zhuo.yiming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,331636970006543,1,331636970006543,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1066-2021关于6129BEVBF-M050、M005、M060(哈萨订单车)增加鱼钩线用量等设计变更通知20211115.docx,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,241637051290861,1,241637051290861,1,Version,Exists,eService Production,dong.xu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-TM-24-0090-2021关于6616BEVB-M065工艺模块下发的通知.docx,dong.xu,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-TM-24-0090-2021,0,P-TM-24-0090-2021,0,Document Release,RELEASED,eService Production,dong.xu,关于6616BEVB-M065工艺模块BOM清单下发的通知,FALSE,Unassigned,,,wu.shipeng,Inherited,,English,False,False,False,6616BEVB-M065,dong.xu,,,,,dong.xu,2021/11/17,dong.xu,,,,,2021/11/17,2021/11/17,,06GY,,,,,,,
ZTENEWTZD,P-06-1073-2021,0,P-06-1073-2021,0,Document Release,RELEASED,eService Production,chen.yukai,关于6616BEVB-M065左右侧围骨架总成和顶盖骨架总成变更的通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M065,chen.yukai,,,,,chen.yukai,2021/11/17,yao.cheng,,2021/11/17,,,2021/11/17,2021/11/19,,02CS,,,,,,,
ZTENEWTZD,91637118519815,1,91637118519815,1,Version,Exists,eService Production,liang.zixin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0261-2021关于6129BEVBF1-M032希腊1台车胎压控制器调整安装位置的技术通知.docx,liang.zixin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-05-0098-2021,0,P-TM-05-0098-2021,0,Document Release,RELEASED,eService Production,du.zhao,关于车身打胶密封作业工位调整的通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,通用,du.zhao,,,,,du.zhao,2021/11/17,liu.guohao,,,,,2021/11/17,2021/11/17,,06GY,,,,,,,
ZTENEWTZD,131637129829944,1,131637129829944,1,Version,Exists,eService Production,du.zhao,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-TM-05-0098-2021关于车身打胶密封作业工位调整的通知.docx,du.zhao,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,P-06-1075-2021,0,P-06-1075-2021,0,Document Release,RELEASED,eService Production,liang.zixin,关于6129BEVBF-M053低压电器问题优化的技术变更通知,FALSE,Unassigned,luo.tao,,guo.hui,Inherited,,English,False,False,False,6129BEVBF-M053,liang.zixin,,,,,liang.zixin,2021/11/17,yao.cheng,,2021/11/17,,,2021/11/17,2021/11/18,,05DYDQ,,,,,,,
ZTENEWTZD,181637134388268,1,181637134388268,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6616BEVB-LSGZT左侧围骨架总成临时改制图2021.11.17HA1.dwg,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,221637134803723,1,221637134803723,1,Version,Exists,eService Production,zhuo.yiming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6128BEVCF-M067香港金莎7台订单大件BOM清单发放的通知.docx,zhuo.yiming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1068-2021,0,P-06-1068-2021,0,Document Release,RELEASED,eService Production,su.xuanhao,关于深圳项目6616BEVB及6706BEVB车架中段总成变更的通知,FALSE,Unassigned,li.wei,,guo.hui,Inherited,,English,False,False,False,6616BEVB及6706BEVB,su.xuanhao,,,,,su.xuanhao,2021/11/16,yao.cheng2,,2021/11/16,,,2021/11/16,2021/11/17,,02CS,,,,,,,
ZTENEWTZD,P-24-0396-2021,0,P-24-0396-2021,0,Document Release,RELEASED,eService Production,huang.yutai,关于韩电6917BEVBF-M066大件清单下发的通知,FALSE,Unassigned,,,zhu.jianming,Inherited,,English,False,False,False,6917BEVBF-M066,huang.yutai,,,,,huang.yutai,2021/11/15,yao.cheng,,,,,2021/11/15,2021/11/15,,01TY,,,,,,,
ZTENEWTZD,221636965587551,1,221636965587551,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1065-2021关于6616BEVB-M059、6616BEVB-M063顶盖蒙皮总成变更的通知.docx,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,251637140889666,1,251637140889666,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1073-2021关于66616BEVB-M059、6616BEVB-M063、6616BEVB-M065左右侧围骨架总成和6616BEVB-M065的顶盖骨架总成变更的通知.docx,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-05-0262-2021,0,P-05-0262-2021,0,Document Release,RELEASED,eService Production,peng.jiang,关于6126BEVBS车型热管理机组增加橡胶垫的通知单,FALSE,Unassigned,,,zhong.yunbing,Inherited,,English,False,False,False,6126BEVBS通用车型,peng.jiang,,,,,peng.jiang,2021/11/18,meng.shuxing,,,,,2021/11/18,2021/11/18,,04GYDQ,,,,,,,
ZTENEWTZD,171637132823649,1,171637132823649,1,Version,Exists,eService Production,liang.zixin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1075-2021关于6129BEVBF-M053低压电器问题优化的技术变更通知.docx,liang.zixin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,41637284723610,1,41637284723610,1,Version,Exists,eService Production,liu.chenxiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1076-2021关于6616BEVB-M065灭火器变更.docx,liu.chenxiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,361636974403610,1,361636974403610,1,Version,Exists,eService Production,li.wei,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1071-2021关于东部公交6616BEVB-M063、6706BEVB-M064充电座支架变更的通知.docx,li.wei,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1072-2021,0,P-06-1072-2021,0,Document Release,RELEASED,eService Production,liu.chenxiang,6616BEVB-M059、M065自动灭火器系统管道变更,FALSE,Unassigned,zhu.jianming,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M059、M065,liu.chenxiang,,,,,liu.chenxiang,2021/11/15,yao.cheng,,2021/11/16,,,2021/11/16,2021/11/17,,05DYDQ,,,,,,,
ZTENEWTZD,P-06-1071-2021,0,P-06-1071-2021,0,Document Release,RELEASED,eService Production,li.wei,关于东部公交6616BEVB-M063、6706BEVB-M064充电座支架变更的通知,FALSE,Unassigned,zhu.jianming,,guo.hui,Inherited,,English,False,False,False,东部公交6616BEVB-M063、6706BEVB-M064,li.wei,,,,,li.wei,2021/11/15,yao.cheng,,2021/11/16,,,2021/11/16,2021/11/17,,02CS,,,,,,,
ZTENEWTZD,P-06-1079-2021,0,P-06-1079-2021,0,Document Release,RELEASED,eService Production,luo.tao,关于6616BEVB-M065调度屏的变更通知,FALSE,Unassigned,liang.zixin,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M065,luo.tao,,,,,luo.tao,2021/11/18,yao.cheng,,2021/11/19,,,2021/11/20,2021/11/22,,05DYDQ,,,,,,,
ZTENEWTZD,111637290544073,1,111637290544073,1,Version,Exists,eService Production,chen.wenye,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1078-2021关于6616BEVB-M059等车型前后围更改的技术通知.docx,chen.wenye,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,2021-11-19-01,0,2021-11-19-01,0,Document Release,IN_WORK,eService Production,liu.yubi,PO单,FALSE,Unassigned,,,,Inherited,,English,False,False,False,PO单,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,131637293957143,1,131637293957143,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PO生效通知单-V1（订单号S1M065，112台GTZ6616BEVB).xlsx,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,DOC-0002774,0,DOC-0002774,0,Document Release,IN_WORK,eService Production,jiang.huilin,,FALSE,Unassigned,,,,Inherited,,English,False,False,False,DOC-0002774,jiang.huilin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,161637302759448,1,161637302759448,1,Version,Exists,eService Production,jiang.huilin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-13-0200-2021上海科曼前后悬架技术协议（6127BEVBFD-M057厄瓜多尔）-双方盖章.pdf,jiang.huilin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,TP2021111249557,0,TP2021111249557,0,Document Release,IN_WORK,eService Production,liu.yubi,座椅的变更,FALSE,Unassigned,,,,Inherited,,English,False,False,False,座椅的变更,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,351636970128998,1,351636970128998,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PO生效通知单（座椅尺寸变更）.xlsx,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,201637047299766,1,201637047299766,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6127BEVB-5501100GZ-2右侧围骨架总成改制-1(1)2021.11.16.dwg,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,401637228852746,1,401637228852746,1,Version,Exists,eService Production,deng.mingming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于西部6616BEVB-M065车型工艺方案发放通知.docx,deng.mingming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1080-2021,0,P-06-1080-2021,0,Document Release,RELEASED,eService Production,li.baiyang,关于深巴6616BEVB车外封板优化的技术通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M063/M064/M065,li.baiyang,,,,,li.baiyang,2021/11/19,yao.cheng,,2021/11/19,,,2021/11/19,2021/11/20,,02CS,,,,,,,
ZTENEWTZD,TP0000009598017,0,TP0000009598017,0,Document Release,IN_WORK,eService Production,liu.yubi,安装小桌板及操作台的变更,FALSE,Unassigned,,,,Inherited,,English,False,False,False,安装小桌板及操作台的变更,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,91637288061763,1,91637288061763,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,"PO生效通知单-V5（订单号S1M022,生产编号M0040，加装操作台）.xls",liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1081-2021,0,P-06-1081-2021,0,Document Release,RELEASED,eService Production,mo.yi,关于深圳6米订单车右尾上舱门锁栓支架、侧围骨架更改的通知,FALSE,Unassigned,li.wei,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M059、6616BEVB-M063、6616BEVB-M065,mo.yi,,,,,mo.yi,2021/11/19,yao.cheng2,,2021/11/22,,,2021/11/22,2021/11/22,,02CS,,,,,,,
ZTENEWTZD,341637224412783,1,341637224412783,1,Version,Exists,eService Production,shi.xiaojie,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1074-2021关于6616BEVB-M063和6706BEVB-M064增加门泵和过壁支架、6616BEVB-M059增加过壁支架和6555BEVB-M048调整拉索支架的变更通知.docx,shi.xiaojie,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,DOC-0002775,0,DOC-0002775,0,Document Release,IN_WORK,eService Production,jiang.huilin,,FALSE,Unassigned,,,,Inherited,,English,False,False,False,DOC-0002775,jiang.huilin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,201637307770335,1,201637307770335,1,Version,Exists,eService Production,jiang.huilin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-13-0200-2021上海科曼前后悬架技术协议（6127BEVBFD-M057厄瓜多尔）-双方盖章.pdf,jiang.huilin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,151637046569444,1,151637046569444,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,5501-00991侧围蒙皮(1)2021.11.16HA4.dwg,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1074-2021,0,P-06-1074-2021,0,Document Release,RELEASED,eService Production,shi.xiaojie,关于6616BEVB-M063和6706BEVB-M064增加门泵和过壁支架、6616BEVB-M059增加过壁支架和6555BEVB-M048调整拉索支架的变更通知,FALSE,Unassigned,jiang.huilin,,lv.weiyong,Inherited,,English,False,False,False,6616BEVB-M063、6706BEVB-M064、6616BEVB-M059和6555BEVB-M048,shi.xiaojie,,,,,shi.xiaojie,2021/11/17,yao.cheng,,2021/11/17,,,2021/11/18,2021/11/19,,03DP,,,,,,,
ZTENEWTZD,DOC-0002757,0,DOC-0002757,0,Document Release,RELEASED,eService Production,liang.zixin,希腊6129车辆胎压问题反馈单,FALSE,Unassigned,,,zhu.jianming,Inherited,,English,False,False,False,6129BEVBF1-M032,liang.zixin,,,,,liang.zixin,2021/11/17,yao.cheng2,,,,,2021/11/17,2021/11/17,,05DYDQ,,,,,,,
ZTENEWTZD,P-05-0261-2021,0,P-05-0261-2021,0,Document Release,RELEASED,eService Production,liang.zixin,关于6129BEVBF1-M032希腊1台车胎压控制器调整安装位置的技术通知,FALSE,Unassigned,zhu.jianming,,guo.hui,Inherited,,English,False,False,False,6129BEVBF1-M032,liang.zixin,,,,,liang.zixin,2021/11/17,yao.cheng2,,2021/11/17,,,2021/11/17,2021/11/18,,05DYDQ,,,,,,,
ZTENEWTZD,61637033624618,1,61637033624618,1,Version,Exists,eService Production,mo.yi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1064-2021关于6616BEVB-M059右尾下舱门增加防水格栅、侧装饰件增加锁孔埋板的通知.docx,mo.yi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,81637043063027,1,81637043063027,1,Version,Exists,eService Production,liu.ru,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6555BEVB-M048座椅宽度调整的技术变更.docx,liu.ru,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-05-0260-2021,0,P-05-0260-2021,0,Document Release,RELEASED,eService Production,chen.yukai,于珠海公交6127BEVB-01的200批次右后视镜晃动的技术通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6127BEVB-01,chen.yukai,,,,,chen.yukai,2021/11/16,yao.cheng2,,2021/11/16,,,2021/11/16,2021/11/17,,02CS,,,,,,,
ZTENEWTZD,91637043469881,1,91637043469881,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0260-2021关于珠海公交6127BEVB-01的200批次右后视镜晃动的技术通知.docx,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,111637043470224,1,111637043470224,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,5501-00990后视镜埋板(1)2021.11.16HA4.dwg,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,211637047486472,1,211637047486472,1,Version,Exists,eService Production,huang.yutai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6917BEVBF-M066 韩国9米订单车外购大件-BOM清单-第二批（共5台）.xls,huang.yutai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,221637047925620,1,221637047925620,1,Version,Exists,eService Production,su.xuanhao,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1068-2021关于深圳项目6616BEVB及6706BEVB车架中段总成变更的通知.docx,su.xuanhao,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0402-2021,0,P-24-0402-2021,0,Document Release,RELEASED,eService Production,zhong.yunbing,关于6917BEVBF-M066 韩电9米订单车型高压模块图纸及BOM清单发放的通知,FALSE,Unassigned,,,zhong.yunbing,Inherited,,English,False,False,False,6917BEVBF-M066,zhong.yunbing,,,,,xie.xiongfeng,2021/11/23,meng.shuxing,,,,,2021/11/24,2021/11/24,,04GYDQ,,,,,,,
ZTENEWTZD,P-24-0400-2021,0,P-24-0400-2021,0,Document Release,RELEASED,eService Production,zhuo.yiming,关于6128BEVCF香港金莎7台订单大件BOM清单发放的通知,FALSE,Unassigned,,,zhu.jianming,Inherited,,English,False,False,False,6128BEVCF,zhuo.yiming,,,,,zhuo.yiming,2021/11/17,yao.cheng,,,,,2021/11/17,2021/11/17,,01TY,,,,,,,
ZTENEWTZD,121637119162303,1,121637119162303,1,Version,Exists,eService Production,zhong.yunbing,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0401-2021 关于GTZ6127BEVBFD-M057 高压模块图纸和BOM发布的通知.docx,zhong.yunbing,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0403-2021,0,P-24-0403-2021,0,Document Release,RELEASED,eService Production,song.kunkun,关于6917BEVBF-M066韩电后5台订单造型及内饰模块图纸及BOM下发的通知,FALSE,Unassigned,,,teng.wenjie,Inherited,,English,False,False,False,6917BEVBF-M066,song.kunkun,,,,,song.kunkun,2021/11/19,yao.cheng,,,,,2021/11/22,2021/11/22,,02CS,,,,,,,
ZTENEWTZD,DOC-0002759,0,DOC-0002759,0,Document Release,IN_WORK,eService Production,wang.xinzheng,6616BEVB-M059-深巴设计分组目录,FALSE,Unassigned,,,,Inherited,,English,False,False,False,6616BEVB-M059,wang.xinzheng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,31637202134657,1,31637202134657,1,Version,Exists,eService Production,wang.xinzheng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6616BEVB-M059-深巴设计分组目录.xls,wang.xinzheng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-1076-2021,0,P-06-1076-2021,0,Document Release,RELEASED,eService Production,liu.chenxiang,关于6616BEVB-M065灭火器变更,FALSE,Unassigned,zhu.jianming,,guo.hui,Inherited,,English,False,False,False,6616BEVB-M065,liu.chenxiang,,,,,liu.chenxiang,2021/11/17,yao.cheng,,2021/11/20,,,2021/11/20,2021/11/22,,05DYDQ,,,,,,,
ZTENEWTZD,261637145036346,1,261637145036346,1,Version,Exists,eService Production,luo.tao,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-1077-2021 关于6616BEVB-M065低压线束的变更.docx,luo.tao,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,201637218269912,1,201637218269912,1,Version,Exists,eService Production,peng.jiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6126BEVBS车型热管理机组增加橡胶垫的通知单.docx,peng.jiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,3292-DZ-035,1,3292-DZ-035,1,Document Release,RELEASED,eService Production,dong.xu,电泳孔封堵作业指导书,FALSE,Unassigned,,,,Inherited,,English,False,False,False,作业指导书,dong.xu,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,211637218410333,1,211637218410333,1,Version,Exists,eService Production,dong.xu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-DZ-035电泳孔封堵作业指导书.pdf,dong.xu,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,221637218410614,1,221637218410614,1,Version,Exists,eService Production,dong.xu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-DZ-035电泳孔封堵作业指导书.xlsx,dong.xu,,,,,,,,,,,,,,,01TY,,,,,,,
